Node,Num,X,Y,Z,UX,UY,UZ
63.0,0.182,0.18,0.0,-4.681337269313876,1.822572941678391,0.004468852018844166,
64.0,0.182,0.003,0.0,-0.07510418134681,0.1431809729649275,0.004924636856060594,
65.0,0.182,0.006,0.0,-0.1339674831492924,0.2381822981650856,0.01271945361672213,
66.0,0.182,0.009,0.0,-0.1981907882299414,0.3334213749682634,0.02094237728395565,
67.0,0.182,0.012,0.0,-0.2604791803015681,0.4157413796306096,0.02875691892203876,
68.0,0.182,0.015,0.0,-0.3261642111489726,0.4957575190934965,0.03402144418410173,
69.0,0.182,0.018,0.0,-0.3920205689860705,0.5695156964459951,0.03655413476701638,
70.0,0.182,0.021,0.0,-0.4604799953829489,0.6405447285129173,0.03714728542049658,
71.0,0.182,0.024,0.0,-0.5297279828495147,0.7075891581698474,0.03666773120205617,
72.0,0.182,0.027,0.0,-0.6010933295271489,0.7719762252126697,0.03570555730103659,
73.0,0.182,0.03,0.0,-0.6734565882980322,0.8333381715191271,0.03457125957968165,
74.0,0.182,0.033,0.0,-0.7475893371127944,0.8922211365332973,0.03340558719382308,
75.0,0.182,0.036,0.0,-0.8227719026942977,0.9485543173807024,0.03225892664325693,
76.0,0.182,0.039,0.0,-0.8994533583668985,1.002585975612645,0.03114758406243829,
77.0,0.182,0.042,0.0,-0.9771576045061988,1.054338893643165,0.0300729087142034,
78.0,0.182,0.045,0.0,-1.056136473798368,1.103940589682627,0.02903380324793069,
79.0,0.182,0.048,0.0,-1.136065097203082,1.151437660390346,0.02802719284102482,
80.0,0.182,0.051,0.0,-1.217072350439051,1.196905616430699,0.02705082187936211,
81.0,0.182,0.054,0.0,-1.298927600939341,1.240392477251632,0.02610198377020844,
82.0,0.182,0.057,0.0,-1.381682665991698,1.281949942438807,0.025178749123746,
83.0,0.182,0.06,0.0,-1.465165539950414,1.321621658179909,0.02427910296265776,
84.0,0.182,0.063,0.0,-1.549379755121802,1.35944785581256,0.02340164631563229,
85.0,0.182,0.066,0.0,-1.634189719044615,1.395467516996444,0.02254504176949742,
86.0,0.182,0.069,0.0,-1.719568825278477,1.429715281825602,0.02170841235654753,
87.0,0.182,0.072,0.0,-1.805404149573215,1.462226747544829,0.02089098158297,
88.0,0.182,0.075,0.0,-1.891650452533627,1.493034074132532,0.02009230402536056,
89.0,0.182,0.078,0.0,-1.978209085075999,1.52217099599358,0.0193120358717432,
90.0,0.182,0.081,0.0,-2.065023538281099,1.549669048709426,0.01855007197491822,
91.0,0.182,0.084,0.0,-2.152004421371831,1.575561471751382,0.01780640151997212,
92.0,0.182,0.087,0.0,-2.239088751637317,1.599880421126885,0.01708119081758879,
93.0,0.182,0.09,0.0,-2.326193512881675,1.622659783610696,0.01637469301214803,
94.0,0.182,0.093,0.0,-2.413252472304045,1.643933262144706,0.01568729860086645,
95.0,0.182,0.096,0.0,-2.500187466208315,1.6637363366165,0.01501947924668048,
96.0,0.182,0.099,0.0,-2.586931298042684,1.682105009675016,0.01437181901759027,
97.0,0.182,0.102,0.0,-2.673410028686644,1.699077156108201,0.01374497979627018,
98.0,0.182,0.105,0.0,-2.759557260224233,1.714691736338717,0.01313972101721364,
99.0,0.182,0.108,0.0,-2.845303274929099,1.728989727533335,0.01255687876968846,
100.0,0.182,0.111,0.0,-2.930583994476749,1.742013658323529,0.01199737860107279,
101.0,0.182,0.114,0.0,-3.015334407784326,1.753808260444764,0.01146222318263189,
102.0,0.182,0.117,0.0,-3.099494246943646,1.764420221569639,0.01095250068771835,
103.0,0.182,0.12,0.0,-3.183004140628788,1.773898649923946,0.01046937752133963,
104.0,0.182,0.123,0.0,-3.265809273561636,1.782294975272314,0.01001410343861531,
105.0,0.182,0.126,0.0,-3.347857332430884,1.789663280688927,0.009588006737690249,
106.0,0.182,0.129,0.0,-3.429100931764298,1.79606030466837,0.009192496038964354,
107.0,0.182,0.132,0.0,-3.509496832104629,1.80154565903673,0.00882905458715964,
108.0,0.182,0.135,0.0,-3.589007604072587,1.80618189927249,0.00849923471153291,
109.0,0.182,0.138,0.0,-3.667601894535883,1.810034607139246,0.008204642433847314,
110.0,0.182,0.141,0.0,-3.745255580233777,1.813172501176419,0.007946916925058554,
111.0,0.182,0.144,0.0,-3.821953116240449,1.815667304048634,0.007727717232289735,
112.0,0.182,0.147,0.0,-3.897688227502182,1.817593852173709,0.007548783900344476,
113.0,0.182,0.15,0.0,-3.97246668063287,1.819029568746848,0.007412246867539164,
114.0,0.182,0.153,0.0,-4.046306275743882,1.820054459853329,0.007321524411746866,
115.0,0.182,0.156,0.0,-4.119241872599292,1.820749835206311,0.00728321108601027,
116.0,0.182,0.159,0.0,-4.191323873811073,1.821197791254781,0.007309837659939566,
117.0,0.182,0.162,0.0,-4.262627265136619,1.821478531419099,0.007420865026402029,
118.0,0.182,0.165,0.0,-4.333246356011243,1.821667882429549,0.007633440877989204,
119.0,0.182,0.168,0.0,-4.403311177308359,1.821832417240059,0.007924197639763738,
120.0,0.182,0.171,0.0,-4.472971616799566,1.822019224619825,0.008142352038859425,
121.0,0.182,0.174,0.0,-4.54242261368803,1.822249543653078,0.007900756097042126,
122.0,0.182,0.177,0.0,-4.61185008182817,1.822470011390944,0.006680740642954304,
123.0,0.0,0.18,0.0,-4.681337269313196,-1.822572941677016,-0.004468852018088821,
124.0,0.17902,0.18,0.0,-4.681072395354937,1.753409903727419,-0.0004442209935081474,
125.0,0.17603,0.18,0.0,-4.680217196728185,1.684135922478472,-0.003575183462301144,
126.0,0.17305,0.18,0.0,-4.678624307300332,1.61479767269135,-0.004793536565501403,
127.0,0.17007,0.18,0.0,-4.676244373577943,1.54562994326841,-0.004997919701941568,
128.0,0.16708,0.18,0.0,-4.673104053848349,1.476819395022326,-0.004932186459173108,
129.0,0.1641,0.18,0.0,-4.669254331766783,1.408541883681929,-0.004899463454305913,
130.0,0.16111,0.18,0.0,-4.66476751357089,1.340933244085463,-0.004948127200697591,
131.0,0.15813,0.18,0.0,-4.659722077386384,1.274108924603671,-0.005041078482807983,
132.0,0.15515,0.18,0.0,-4.654202486581084,1.208154606726051,-0.005136056118513863,
133.0,0.15216,0.18,0.0,-4.648293470821259,1.143137337879369,-0.005206577817748943,
134.0,0.14918,0.18,0.0,-4.64208007084326,1.079102167069985,-0.005240495243176582,
135.0,0.1462,0.18,0.0,-4.635645101822576,1.016078864189518,-0.005233948895196866,
136.0,0.14321,0.18,0.0,-4.629069104972686,0.954080802073593,-0.005186899711052914,
137.0,0.14023,0.18,0.0,-4.62242914253732,0.8931091664081813,-0.0051007826486973,
138.0,0.13725,0.18,0.0,-4.615798744336161,0.8331527608821088,-0.004977541766910072,
139.0,0.13426,0.18,0.0,-4.609247336741189,0.7741907490159046,-0.004819301997948215,
140.0,0.13128,0.18,0.0,-4.602840221278705,0.7161928556974774,-0.004628273894867237,
141.0,0.1283,0.18,0.0,-4.596638315685207,0.6591212252492837,-0.004406723218560961,
142.0,0.12531,0.18,0.0,-4.590698163873633,0.6029307841845406,-0.004156951116271555,
143.0,0.12233,0.18,0.0,-4.585071832229141,0.5475705490333865,-0.003881277609214505,
144.0,0.11934,0.18,0.0,-4.579806941189294,0.4929840393763263,-0.003582026812709034,
145.0,0.11636,0.18,0.0,-4.574946638376597,0.4391102325148243,-0.003261516822437794,
146.0,0.11338,0.18,0.0,-4.570529641335141,0.3858839754440792,-0.002922052606581409,
147.0,0.11039,0.18,0.0,-4.566590246578879,0.3332367078386758,-0.002565922439631023,
148.0,0.10741,0.18,0.0,-4.563158374367092,0.2810968519872613,-0.002195396117958501,
149.0,0.10443,0.18,0.0,-4.560259591202801,0.2293903825824991,-0.00181272512300531,
150.0,0.10144,0.18,0.0,-4.557915149439935,0.1780411895951065,-0.00142014369553481,
151.0,0.09846,0.18,0.0,-4.556142010407545,0.1269715485648299,-0.001019870998829359,
152.0,0.09548,0.18,0.0,-4.554952873614768,0.07610245990731522,-0.000614113771108268,
153.0,0.09249,0.18,0.0,-4.554356193160531,0.02535405918150128,-0.0002050695978575533,
154.0,0.08951,0.18,0.0,-4.554356193160519,-0.02535405918006722,0.0002050695980768495,
155.0,0.08652,0.18,0.0,-4.554952873614781,-0.07610245990595187,0.0006141137714196753,
156.0,0.08354,0.18,0.0,-4.556142010407513,-0.1269715485634891,0.001019870999330583,
157.0,0.08056,0.18,0.0,-4.557915149439853,-0.1780411895938273,0.001420143696109908,
158.0,0.07757,0.18,0.0,-4.56025959120266,-0.2293903825811798,0.001812725123485573,
159.0,0.07459,0.18,0.0,-4.563158374366942,-0.2810968519859102,0.002195396118402116,
160.0,0.07161,0.18,0.0,-4.566590246578733,-0.3332367078373124,0.002565922440062549,
161.0,0.06862,0.18,0.0,-4.570529641334978,-0.3858839754427782,0.002922052606763382,
162.0,0.06564,0.18,0.0,-4.574946638376393,-0.4391102325134888,0.003261516822469686,
163.0,0.06266,0.18,0.0,-4.579806941189077,-0.4929840393749904,0.003582026812918031,
164.0,0.05967,0.18,0.0,-4.585071832228934,-0.5475705490320275,0.003881277609576821,
165.0,0.05669,0.18,0.0,-4.590698163873438,-0.6029307841832626,0.004156951116602187,
166.0,0.0537,0.18,0.0,-4.59663831568496,-0.6591212252480995,0.004406723218820014,
167.0,0.05072,0.18,0.0,-4.602840221278434,-0.7161928556963405,0.004628273895193983,
168.0,0.04774,0.18,0.0,-4.609247336740837,-0.7741907490148499,0.004819301998515043,
169.0,0.04475,0.18,0.0,-4.615798744335773,-0.8331527608809918,0.004977541767473834,
170.0,0.04177,0.18,0.0,-4.622429142536927,-0.8931091664070446,0.005100782648882891,
171.0,0.03879,0.18,0.0,-4.629069104972269,-0.954080802072382,0.005186899710863847,
172.0,0.0358,0.18,0.0,-4.635645101822176,-1.016078864188281,0.005233948894851164,
173.0,0.03282,0.18,0.0,-4.642080070842862,-1.079102167068846,0.005240495242969227,
174.0,0.02984,0.18,0.0,-4.648293470820799,-1.143137337878254,0.005206577817645804,
175.0,0.02685,0.18,0.0,-4.654202486580566,-1.208154606724883,0.005136056118460603,
176.0,0.02387,0.18,0.0,-4.659722077385858,-1.274108924602516,0.005041078482805684,
177.0,0.02089,0.18,0.0,-4.664767513570382,-1.340933244084339,0.004948127200720742,
178.0,0.0179,0.18,0.0,-4.669254331766269,-1.408541883680809,0.004899463454466621,
179.0,0.01492,0.18,0.0,-4.67310405384782,-1.476819395021184,0.004932186459563991,
180.0,0.01193,0.18,0.0,-4.676244373577402,-1.54562994326726,0.004997919702456424,
181.0,0.00895,0.18,0.0,-4.678624307299754,-1.614797672690221,0.0047935365661246,
182.0,0.00597,0.18,0.0,-4.680217196727512,-1.684135922477326,0.003575183463058185,
183.0,0.00298,0.18,0.0,-4.681072395354167,-1.753409903725986,0.0004442209943474517,
184.0,0.0,0.177,0.0,-4.611850081827446,-1.822470011389389,-0.006680740642423039,
185.0,0.0,0.174,0.0,-4.542422613687489,-1.822249543651694,-0.00790075609678215,
186.0,0.0,0.171,0.0,-4.472971616798994,-1.822019224618534,-0.008142352038670241,
187.0,0.0,0.168,0.0,-4.403311177307772,-1.821832417238758,-0.007924197639620689,
188.0,0.0,0.165,0.0,-4.333246356010649,-1.821667882428171,-0.007633440878062028,
189.0,0.0,0.162,0.0,-4.262627265136059,-1.821478531417754,-0.007420865026679458,
190.0,0.0,0.159,0.0,-4.19132387381049,-1.821197791253358,-0.00730983766041804,
191.0,0.0,0.156,0.0,-4.119241872598789,-1.820749835204893,-0.00728321108658699,
192.0,0.0,0.153,0.0,-4.046306275743376,-1.820054459851943,-0.007321524412308791,
193.0,0.0,0.15,0.0,-3.97246668063243,-1.819029568745485,-0.00741224686800996,
194.0,0.0,0.147,0.0,-3.897688227501804,-1.817593852172461,-0.007548783900612392,
195.0,0.0,0.144,0.0,-3.821953116240097,-1.81566730404748,-0.007727717232464939,
196.0,0.0,0.141,0.0,-3.745255580233391,-1.813172501175299,-0.007946916925139215,
197.0,0.0,0.138,0.0,-3.667601894535524,-1.810034607138094,-0.008204642433931847,
198.0,0.0,0.135,0.0,-3.589007604072282,-1.806181899271361,-0.008499234711618389,
199.0,0.0,0.132,0.0,-3.509496832104383,-1.80154565903566,-0.00882905458732537,
200.0,0.0,0.129,0.0,-3.429100931764102,-1.796060304667344,-0.00919249603933062,
201.0,0.0,0.126,0.0,-3.347857332430731,-1.78966328068796,-0.0095880067381188,
202.0,0.0,0.123,0.0,-3.265809273561511,-1.782294975271422,-0.01001410343895563,
203.0,0.0,0.12,0.0,-3.18300414062867,-1.773898649923101,-0.01046937752164505,
204.0,0.0,0.117,0.0,-3.099494246943542,-1.76442022156887,-0.01095250068792011,
205.0,0.0,0.114,0.0,-3.015334407784243,-1.753808260444053,-0.01146222318275714,
206.0,0.0,0.111,0.0,-2.930583994476681,-1.742013658322819,-0.01199737860123058,
207.0,0.0,0.108,0.0,-2.845303274929042,-1.728989727532593,-0.01255687876983287,
208.0,0.0,0.105,0.0,-2.759557260224213,-1.714691736337977,-0.01313972101742008,
209.0,0.0,0.102,0.0,-2.673410028686648,-1.699077156107512,-0.01374497979644526,
210.0,0.0,0.099,0.0,-2.586931298042701,-1.682105009674374,-0.01437181901761607,
211.0,0.0,0.096,0.0,-2.500187466208327,-1.66373633661589,-0.01501947924654524,
212.0,0.0,0.093,0.0,-2.413252472304066,-1.64393326214409,-0.01568729860079278,
213.0,0.0,0.09,0.0,-2.326193512881762,-1.622659783610144,-0.01637469301230073,
214.0,0.0,0.087,0.0,-2.239088751637413,-1.599880421126388,-0.01708119081771198,
215.0,0.0,0.084,0.0,-2.152004421371939,-1.575561471750936,-0.01780640151988831,
216.0,0.0,0.081,0.0,-2.065023538281199,-1.549669048709003,-0.01855007197483707,
217.0,0.0,0.078,0.0,-1.978209085076101,-1.522170995993186,-0.01931203587177204,
218.0,0.0,0.075,0.0,-1.891650452533704,-1.493034074132208,-0.02009230402543915,
219.0,0.0,0.072,0.0,-1.805404149573227,-1.462226747544533,-0.02089098158306492,
220.0,0.0,0.069,0.0,-1.71956882527845,-1.429715281825304,-0.02170841235657436,
221.0,0.0,0.066,0.0,-1.634189719044601,-1.395467516996156,-0.02254504176958496,
222.0,0.0,0.063,0.0,-1.549379755121808,-1.359447855812334,-0.02340164631579964,
223.0,0.0,0.06,0.0,-1.46516553995042,-1.321621658179687,-0.02427910296281239,
224.0,0.0,0.057,0.0,-1.381682665991719,-1.281949942438598,-0.02517874912390275,
225.0,0.0,0.054,0.0,-1.298927600939381,-1.240392477251445,-0.0261019837703628,
226.0,0.0,0.051,0.0,-1.2170723504391,-1.19690561643054,-0.02705082187952393,
227.0,0.0,0.048,0.0,-1.136065097203107,-1.151437660390205,-0.0280271928412624,
228.0,0.0,0.045,0.0,-1.056136473798328,-1.10394058968251,-0.02903380324814813,
229.0,0.0,0.042,0.0,-0.977157604506094,-1.054338893643034,-0.03007290871432221,
230.0,0.0,0.039,0.0,-0.8994533583667688,-1.002585975612488,-0.03114758406246635,
231.0,0.0,0.036,0.0,-0.8227719026941783,-0.9485543173805384,-0.0322589266433914,
232.0,0.0,0.033,0.0,-0.7475893371126953,-0.8922211365331238,-0.03340558719397238,
233.0,0.0,0.03,0.0,-0.6734565882979667,-0.8333381715189407,-0.0345712595797581,
234.0,0.0,0.027,0.0,-0.6010933295270883,-0.7719762252124633,-0.03570555730119699,
235.0,0.0,0.024,0.0,-0.5297279828494562,-0.7075891581696158,-0.03666773120223505,
236.0,0.0,0.021,0.0,-0.460479995382912,-0.6405447285126723,-0.03714728542073967,
237.0,0.0,0.018,0.0,-0.3920205689860527,-0.5695156964457493,-0.03655413476723238,
238.0,0.0,0.015,0.0,-0.3261642111489364,-0.4957575190932529,-0.03402144418423349,
239.0,0.0,0.012,0.0,-0.2604791803015177,-0.4157413796303617,-0.02875691892221128,
240.0,0.0,0.009,0.0,-0.1981907882299246,-0.3334213749680454,-0.02094237728420109,
241.0,0.0,0.006,0.0,-0.1339674831493045,-0.2381822981649421,-0.01271945361693423,
242.0,0.0,0.003,0.0,-0.07510418134680678,-0.1431809729648583,-0.004924636856117131,
243.0,0.00298,0.003,0.0,-0.05426747209252117,-0.08955772823715323,-0.003022488843620848,
244.0,0.00298,0.006,0.0,-0.1229214098531201,-0.1930108062340259,-0.009133578988625136,
245.0,0.00298,0.009,0.0,-0.1831068499260656,-0.2767310920464917,-0.01686100492774032,
246.0,0.00298,0.012,0.0,-0.2492185853691599,-0.360107691608074,-0.0242931419862143,
247.0,0.00298,0.015,0.0,-0.3135252953087692,-0.4351647544943957,-0.02944825638951349,
248.0,0.00298,0.018,0.0,-0.3813865696641086,-0.5079993586483071,-0.03203304253196022,
249.0,0.00298,0.021,0.0,-0.4493254884655661,-0.5761098042718847,-0.0327527910701762,
250.0,0.00298,0.024,0.0,-0.51981360185783,-0.6417174311150518,-0.03241156839915457,
251.0,0.00298,0.027,0.0,-0.5910293439855004,-0.7040138427468712,-0.03156942155796865,
252.0,0.00298,0.03,0.0,-0.6642454585384178,-0.7638849511649592,-0.03053539080464536,
253.0,0.00298,0.033,0.0,-0.7384161235877734,-0.8210948563031045,-0.02945113138401421,
254.0,0.00298,0.036,0.0,-0.8142317475282369,-0.8760308902252255,-0.02837376251911778,
255.0,0.00298,0.039,0.0,-0.891053003024219,-0.9286524985029452,-0.02732174663215981,
256.0,0.00298,0.042,0.0,-0.969256953801738,-0.9791484934021354,-0.0262998658986522,
257.0,0.00298,0.045,0.0,-1.04843209958282,-1.02754105196597,-0.02530762768098991,
258.0,0.00298,0.048,0.0,-1.128776097328299,-1.073934726002739,-0.02434348005609009,
259.0,0.00298,0.051,0.0,-1.210010268124909,-1.11836821618214,-0.02340532536635853,
260.0,0.00298,0.054,0.0,-1.292225785472623,-1.160907896541624,-0.02249128241279814,
261.0,0.00298,0.057,0.0,-1.375223134879537,-1.201593913943723,-0.02159951841518741,
262.0,0.00298,0.06,0.0,-1.459028988133975,-1.24047423692559,-0.02072852817860845,
263.0,0.00298,0.063,0.0,-1.543491612161509,-1.277586458121338,-0.01987699241408874,
264.0,0.00298,0.066,0.0,-1.628598199117277,-1.312969277916487,-0.01904389765085103,
265.0,0.00298,0.069,0.0,-1.71422612453901,-1.346657496029878,-0.01822842696985334,
266.0,0.00298,0.072,0.0,-1.800338367965136,-1.378685171040352,-0.01743000763300497,
267.0,0.00298,0.075,0.0,-1.886830254336555,-1.409085194835062,-0.01664823292510017,
268.0,0.00298,0.078,0.0,-1.973650046519508,-1.437889584656953,-0.01588288147188361,
269.0,0.00298,0.081,0.0,-2.060704396596101,-1.465130417348395,-0.01513386519284677,
270.0,0.00298,0.084,0.0,-2.147932882544461,-1.490839295212747,-0.01440123759639434,
271.0,0.00298,0.087,0.0,-2.23524964116738,-1.515048493792435,-0.01368516005408647,
272.0,0.00298,0.09,0.0,-2.32258951016115,-1.537790322271119,-0.01298590534243646,
273.0,0.00298,0.093,0.0,-2.409871997537462,-1.559098126305038,-0.01230383592518278,
274.0,0.00298,0.096,0.0,-2.497029899589578,-1.579005763315583,-0.01163940534062901,
275.0,0.00298,0.099,0.0,-2.583987083734598,-1.59754838795118,-0.01099314425581008,
276.0,0.00298,0.102,0.0,-2.670676285882958,-1.614762082074804,-0.01036566088921766,
277.0,0.00298,0.105,0.0,-2.757025457345426,-1.630684443502012,-0.009757632037430582,
278.0,0.00298,0.108,0.0,-2.842968882004998,-1.64535435250827,-0.00916980298549652,
279.0,0.00298,0.111,0.0,-2.928438857972065,-1.658812405317139,-0.008602981524850728,
280.0,0.00298,0.114,0.0,-3.013372695785524,-1.671100785899953,-0.008058037297430777,
281.0,0.00298,0.117,0.0,-3.097707757499337,-1.682263580580807,-0.007535897219142144,
282.0,0.00298,0.12,0.0,-3.181385922305342,-1.692346725591793,-0.007037543799592793,
283.0,0.00298,0.123,0.0,-3.264350788939254,-1.701398224536701,-0.006564010517611284,
284.0,0.00298,0.126,0.0,-3.346550590548555,-1.709468147240326,-0.006116378258987896,
285.0,0.00298,0.129,0.0,-3.427936867634074,-1.716608751471592,-0.005695768827694511,
286.0,0.00298,0.132,0.0,-3.508466433261353,-1.722874513082643,-0.005303337170015811,
287.0,0.00298,0.135,0.0,-3.588101163986036,-1.728322124674292,-0.004940258200184256,
288.0,0.00298,0.138,0.0,-3.666809364056598,-1.733010539305329,-0.004607707780620088,
289.0,0.00298,0.141,0.0,-3.744566586271248,-1.737000773876573,-0.004306836837892851,
290.0,0.00298,0.144,0.0,-3.821356548851301,-1.7403559460209,-0.004038757800111623,
291.0,0.00298,0.147,0.0,-3.897173160620426,-1.743140734580426,-0.003804602432777586,
292.0,0.00298,0.15,0.0,-3.972020937172795,-1.745421367808984,-0.003605816303309081,
293.0,0.00298,0.153,0.0,-4.045918751171783,-1.747264463922645,-0.003444969554784653,
294.0,0.00298,0.156,0.0,-4.118899376862075,-1.74873682911931,-0.003327413022271006,
295.0,0.00298,0.159,0.0,-4.191016037579985,-1.749903207109718,-0.003263442316759541,
296.0,0.00298,0.162,0.0,-4.262340081120689,-1.750825381684804,-0.003268434598145913,
297.0,0.00298,0.165,0.0,-4.332972201026575,-1.751558378224906,-0.003352845659806165,
298.0,0.00298,0.168,0.0,-4.403035641341297,-1.752147272324429,-0.003486309631526031,
299.0,0.00298,0.171,0.0,-4.472693577020183,-1.752623767462615,-0.003520655019670404,
300.0,0.00298,0.174,0.0,-4.542128707224181,-1.752995457687964,-0.003104365250965661,
301.0,0.00298,0.177,0.0,-4.611549895835156,-1.753264586590542,-0.001796001086674832,
302.0,0.00597,0.003,0.0,-0.05064351559921613,-0.0824890866482461,-0.002244541129594215,
303.0,0.00597,0.006,0.0,-0.10874186402889,-0.1578050197585627,-0.007364249261725223,
304.0,0.00597,0.009,0.0,-0.1740668142052137,-0.2405137779377022,-0.0145484945024808,
305.0,0.00597,0.012,0.0,-0.2365809653160615,-0.3138070073525793,-0.02171094490064538,
306.0,0.00597,0.015,0.0,-0.3037097921214911,-0.3869144246695833,-0.02669030624119941,
307.0,0.00597,0.018,0.0,-0.3701583793893197,-0.4546764561140689,-0.02922206021353557,
308.0,0.00597,0.021,0.0,-0.4397181684846184,-0.5206330686918584,-0.02996358715149235,
309.0,0.00597,0.024,0.0,-0.509652836813095,-0.5830405522059134,-0.02967991308598196,
310.0,0.00597,0.027,0.0,-0.581894559267208,-0.6433070094912876,-0.02890510519329528,
311.0,0.00597,0.03,0.0,-0.6549464948858004,-0.7008392722747946,-0.02793456091941417,
312.0,0.00597,0.033,0.0,-0.7298282971932945,-0.7562355343036188,-0.02690721708762251,
313.0,0.00597,0.036,0.0,-0.8056724171425513,-0.8093116329011919,-0.02587933234082384,
314.0,0.00597,0.039,0.0,-0.8830263959503372,-0.8603451225276443,-0.02487101054636381,
315.0,0.00597,0.042,0.0,-0.9613591005103694,-0.9092982041442084,-0.02388773651770158,
316.0,0.00597,0.045,0.0,-1.040960172939866,-0.956314683400564,-0.02293016089926258,
317.0,0.00597,0.048,0.0,-1.121486004996679,-1.001407245248638,-0.02199718696658902,
318.0,0.00597,0.051,0.0,-1.203079275883279,-1.044660504417888,-0.02108732766530028,
319.0,0.00597,0.054,0.0,-1.285504152624767,-1.086102775595853,-0.0201989839851508,
320.0,0.00597,0.057,0.0,-1.368817016599806,-1.125790812364035,-0.01933068348903193,
321.0,0.00597,0.06,0.0,-1.452845298648954,-1.163756408483027,-0.01848111457841259,
322.0,0.00597,0.063,0.0,-1.537593683282986,-1.20004246788421,-0.01764918449696915,
323.0,0.00597,0.066,0.0,-1.622927306211221,-1.234680540133437,-0.01683401092273968,
324.0,0.00597,0.069,0.0,-1.70881953547872,-1.267706447528061,-0.01603491865847671,
325.0,0.00597,0.072,0.0,-1.795158297376404,-1.299150828730723,-0.01525141805852384,
326.0,0.00597,0.075,0.0,-1.88189796615063,-1.329046007307712,-0.01448318633356098,
327.0,0.00597,0.078,0.0,-1.968940518233151,-1.357422079656955,-0.01373004795589717,
328.0,0.00597,0.081,0.0,-2.056228970883391,-1.384309964768579,-0.01299195710099129,
