,0,1,2,3,4,5,6,7,8,9,pos x,pos y,theta_z,c,r,pos_z,theta_y,UZ - N1 M1,UZ - N1 M2,UZ - N1 M3,UZ - N1 M4,UZ - N2 M4,UZ - N3 M4,UZ - N4 M4,UZ - N2 M3,UZ - N3 M3,UZ - N4 M3,UZ - N2 M2,UZ - N3 M2,UZ - N4 M2,UZ - N2 M1,UZ - N3 M1,UZ - N4 M1
Core damage 178,209.57,348.96,827.68,1034.6,1169.2,1270.8,1601.9,1700.1,1835.9,2017.4,0.1471760712269425,0.0839975147180123,45.85308356255996,0.025348650833941,0.3119005118225049,0.0062031279288495,-0.0997292148962492,1.656281100627131,-1.920022437963783,-3.293599907660655,-3.064151675020847,-3.009753599744147,-3.138271495994843,-2.760549260482382,-3.265859138454855,-3.344879129572159,-3.334988095156255,-1.954215367039189,-1.812631952059589,-1.605040928999889,1.693383725456179,1.56589677565167,1.564500337614495
Core damage 179,209.61,348.95,827.22,1034.5,1170.0,1270.7,1603.3,1704.0,1838.3,2017.3,0.0473903838773608,0.0647205935759612,130.18980423838505,0.0206614740231608,0.3059551106146005,0.0062737212650985,-0.0873851192575614,1.151907806251318,1.579027523021467,-3.4203457565086,-3.574247329256598,-3.582343639705636,-3.593904532716715,-3.274230272337699,-3.397249256943525,-3.408975381300962,-3.264399204447467,1.554696121418002,1.573961232605313,1.310707098705308,1.123976699565601,1.137891317929576,1.000875602548236
Core damage 180,209.65,349.03,827.51,1034.5,1169.8,1270.8,1604.5,1703.7,1838.6,2017.7,0.1474515458085192,0.1012829476165276,47.77579208066288,0.0224234502763602,0.2215600198545833,0.0061310203138901,-4.5383885773272485,2.097632186707069,-2.303153938105851,-2.699025950988483,-2.32579373430688,-2.308161872384174,-2.318352821556119,-2.456266998203647,-2.689148131304354,-2.738624587499332,-2.82148671407586,-2.30231517196447,-2.217643402619506,-2.207306485356806,2.10275153784624,2.070491686354013,2.023537271176207
Core damage 181,209.63,349.06,827.0,1033.9,1168.4,1271.0,1604.7,1705.0,1839.3,2018.0,0.1455802581265766,0.1231695604764537,16.087131288354072,0.0271933254138159,0.2908174570025367,0.0060749624566912,-1.6784656074203426,2.565637887599357,-2.731510582469858,-1.701211784101786,1.20935321940181,1.375358279282554,1.335579576388619,1.300572626743942,-1.831997395486604,-1.795912830951711,-1.93819553315661,-2.722705805784346,-2.744776046949746,-2.218379328043584,2.519499684177427,2.533288063135477,2.45626313262762
Core damage 182,209.68,349.05,827.47,1034.6,1170.5,1270.8,1605.1,1704.9,1839.3,2016.3,0.0958377018752078,0.1153920428291343,152.41228235410892,0.0169378750278392,0.2333322369060684,0.0062551103898711,-6.968154287759475,2.34569476408003,0.4993446232606641,-2.080171088865163,0.3812004190196601,0.3283628270081313,0.3494792580048332,0.3104448515325881,-2.009463729720742,-2.013237479258344,-2.247852598472164,0.4616806888141732,0.4871123881764896,0.3512795935071816,2.374862257231159,2.373760224479082,2.267332710572073
Core damage 183,209.72,349.22,827.81,1034.6,1169.6,1271.0,1606.2,1706.9,1841.3,2017.5,0.1595808289668371,0.1253797619180553,26.344157954179536,0.0235067339175075,0.3007847218368751,0.006233138710016,2.6995359057766546,2.671245046400504,-3.446214913771453,-1.492158431603437,1.063941666800157,1.154834882101716,1.300372437624558,1.757922159451855,-1.555671801114938,-1.661397192470345,-2.09006665892155,-3.439672881933346,-3.39098902386278,-2.838098485188595,2.650141352940223,2.61239330844165,2.429372811488669
Core damage 184,209.68,349.02,826.92,1034.6,1170.5,1271.0,1603.5,1705.0,1838.9,2007.4,0.0898656259314881,0.1364173046784229,70.3900144553053,0.0254362244995689,0.2864331731704002,0.0064311096864172,5.7075450071589655,3.138300449991089,0.4150076953406207,0.06543665008728711,-0.089200811563814,-0.09970268878477878,-0.07312114709031786,0.04837787393054808,0.13791778623712,0.08250839188526068,-0.8502250661370718,0.4151915462105237,0.3207091989305025,0.4036802712698898,3.161466525023155,3.145726829985362,2.839697625384617
Core damage 185,209.66,349.03,826.75,1034.6,1170.7,1271.0,1602.3,1705.6,1838.9,2008.2,0.0933206468987712,0.1329656145057296,179.2274853741194,0.0289492222087486,0.2650425503665532,0.0063601825545865,6.282684618417383,2.699807094188987,0.9801283856513564,-1.255689898504586,0.3174333498455478,0.3152105160697879,0.1530498854893247,0.1113058594932307,-1.267033032189211,-0.951879723315697,-0.9974601931895696,0.9570028139825724,0.7821552562681399,0.5291543630557378,2.695880790085756,2.795401913358574,2.778142152687449
Core damage 186,209.69,349.05,827.05,1034.4,1168.9,1271.0,1604.6,1705.3,1839.1,2017.4,0.1325768448451927,0.1371412321125048,123.25745076985476,0.0236186282414798,0.3162362547395158,0.0061594195450911,-6.837682973376401,3.085722042977443,-1.415413833159302,-0.1380530581029489,-0.1991477808041609,-0.2002790174920667,-0.1937072855109379,0.02998036643438971,-0.133827211520813,-0.1404679219957834,-0.5749903848658111,-1.409865332261067,-1.391709065565624,-1.863704697013635,3.08708461910685,3.084976311201493,2.942441118533482
Core damage 187,209.7,349.08,826.71,1034.0,1168.4,1271.1,1604.9,1703.5,1837.8,2018.0,0.1450719301259358,0.150206276779173,176.02818327331488,0.027201178352749,0.2540790621617254,0.0062962618307535,-3.768763056073835,3.180128891887442,-1.855066270284123,0.08839613475870996,-0.3798472838516085,-0.5557092178916488,-0.5627094945157849,-0.5966383268168313,0.3303709188417348,0.3561385444610243,0.2858213585663698,-1.913107286336577,-1.88336793623737,-2.135643944855767,3.24844244155887,3.25516899960589,3.238246526389119
Core damage 188,209.68,349.05,827.15,1034.6,1170.1,1270.9,1604.5,1705.1,1839.2,2016.0,0.0784028513616445,0.1364661531467981,153.81663987893106,0.0213415886628028,0.2594839703491574,0.0061367106835596,4.391644984332489,2.975830890929571,1.581227363410797,-0.470715328193432,-0.0250274890141475,-0.0344112901300822,0.02210544264875479,0.0565108012819206,-0.4552170972767461,-0.5471182038581129,-0.6428613557762215,1.578332096396476,1.602125995119368,1.117032667202352,2.98040540340426,2.953737174873097,2.907119510852582
Core damage 189,209.68,349.05,827.43,1034.6,1170.5,1270.8,1604.9,1705.2,1839.3,2015.5,0.1030684316700025,0.1241903388096396,143.58275377664424,0.0179921063387852,0.2440169318440828,0.0063536864340641,-0.0730418505535182,2.656335936505139,0.2082451018770007,-1.3253819697467,0.08109643719494057,0.08741500395125426,0.08061793973468062,0.07510328133889727,-1.359588451365885,-1.323726843877768,-1.46678496515315,0.2127901226901451,0.2075897132529712,0.1560063057089755,2.644227907795309,2.656909488830463,2.603732796377719
Core damage 190,209.49,348.84,826.49,1034.2,1169.8,1270.7,1601.9,1704.5,1838.4,2017.3,0.0555127945165046,0.0575155662321275,155.3658069761164,0.0264160114226385,0.3140894749779616,0.0062134638963011,-2.9874137601296766,0.9410907134884744,1.256038389720671,-3.223090524913933,3.263836638039125,3.240408716309246,3.257891704799144,2.74413014022623,-3.199792252395681,-3.173843790932326,-3.001783753162064,1.238292615030087,1.237683692273698,0.9865313183443088,0.9284773753948528,0.9140523421673742,0.8308710802908579
Core damage 191,209.66,349.06,827.04,1034.0,1166.7,1271.1,1604.5,1705.3,1838.8,2018.1,0.1465210703039066,0.1262729466454702,101.33840264413487,0.0293579878441282,0.2879057256797217,0.0060513869532805,4.49740252980568,2.908812341805095,-2.262239451435597,-0.7018819692198766,0.0988088214612428,0.09695738139086464,0.0851653611235327,0.8178530195268805,-0.6984997387629268,-0.6844543653844113,-1.416276405985685,-2.27900189900817,-2.271327417785619,-2.444131500558247,2.910245619401611,2.915432813948086,2.663432075517212
Core damage 192,209.67,349.03,827.3,1034.5,1170.3,1270.8,1604.6,1704.9,1839.1,2015.2,0.0830419707244677,0.1227695569804116,49.31085078742981,0.0214337430411185,0.2449100285973391,0.0064258681582203,-2.8530607736496805,2.630156499487827,0.4921282717336506,-1.402669026650134,0.1729078142225184,0.1795383819151199,0.1729228210820353,0.2501059600469651,-1.232396421417108,-1.255033853558968,-1.537954889292289,0.6013767086792493,0.5699353002840424,0.5884561929153496,2.690122317445833,2.682532138820155,2.577552883652938
Core damage 193,209.57,349.03,826.85,1034.3,1170.1,1270.7,1604.9,1705.0,1838.9,2016.5,0.0859019995606888,0.0543898702332703,120.22722738738634,0.0237635239193407,0.2969394777910448,0.0060079793914856,-1.0336067223293153,0.9930750782563867,0.449192253280393,-3.182648540280258,1.210628431935562,1.138320145441372,1.221971018443324,0.6343418362480325,-3.209333070453736,-3.186427784768927,-3.014485068658931,0.4339701207693554,0.4541975914409093,0.2443808069590284,1.011374992193409,0.9968157451768996,0.8557389289918432
Core damage 194,209.68,349.05,827.45,1034.5,1170.1,1270.8,1605.4,1705.2,1839.5,2017.5,0.0440558325969343,0.1297784522559208,20.536397295959432,0.0151020465119147,0.2335755842947375,0.0061061254858684,-3.325666502643177,2.724360475395271,2.518235283352385,-1.258800890900937,0.6607494569818672,0.6604541029814075,0.7254920621721738,0.7279308911430481,-1.2596627456566,-1.32745362529442,-1.299159339096873,2.509827807203192,2.468665901305784,2.689612877340019,2.723954906894595,2.700549445902508,2.712674549602345
Core damage 195,209.8,349.23,827.84,1035.5,1171.4,1271.0,1605.7,1705.9,1841.5,2010.3,0.1108402533795109,0.1550646561046045,74.55124228091158,0.0299829488586953,0.2064980750158117,0.0060505083213031,-1.8420514681833409,3.727291473919998,-0.9150043193581758,1.894902194860614,-0.6830533647485629,-0.7129217369564543,-0.6675366196265481,-0.5893832500188235,1.866409456230097,1.764855572744177,1.553004562185753,-0.9548074838558264,-0.9283192335890738,-0.8893454510706144,3.719520724382649,3.687442214633503,3.621334734250248
Core damage 196,209.53,349.04,827.86,1033.7,1170.5,1270.8,1605.0,1697.8,1838.9,2002.4,0.1089782219649183,0.0932948633480381,104.18501900245091,0.0292116038889644,0.3489895646067708,0.0064426624889159,-1.7526885765964426,2.020705151311098,-0.151223766300525,-2.700329569084762,-0.1037397535396418,-0.1102726751184513,-0.1264423565446652,-0.6656941573864611,-2.705809067011204,-2.657937223452562,-3.16797875405374,-0.1549494868437588,-0.1661003689061081,-0.3734973841536369,2.017480530502187,2.046760745600845,1.634720970017654
Core damage 197,209.36,348.54,824.66,1032.5,1168.1,1270.6,1600.1,1702.4,1835.8,2012.5,0.1361400481780661,0.0431288770621962,31.186768257343036,0.0284992172789533,0.2566207340379651,0.0064895058915386,-0.7024264031311187,0.7215679991737272,-0.8467740617113503,-2.886928402596431,2.526189896487593,2.47247862739086,2.472414280780939,1.810330804604499,-2.876980505856483,-2.718902051856364,-2.572002089292246,-0.8254466736387365,-0.8063031879042353,-0.5695986417148808,0.716732671774993,0.6627056010936208,0.6029246082699885
